Title,Author,Link,Date
Halloween Trick-Or-Treating In An Era Of Self-Driving Cars,Neil Sahota,https://www.forbes.com/sites/lanceeliot/2020/10/07/halloween-trick-or-treating-in-an-era-of-self-driving-cars/,2020-10-06
Study Shows People Prefer Robot Over Their Boss: 6 Ways To Be A Leader People Prefer,Louis Columbus,https://www.forbes.com/sites/tracybrower/2020/10/07/study-shows-people-prefer-robot-over-their-boss-6-ways-to-be-a-leader-people-prefer/,2020-10-06
Smartphone Tracking Data And Artificial Intelligence Turn People’s Movements Into Detailed Insights And Profits,Bernard Marr,https://www.forbes.com/sites/bernardmarr/2020/10/07/smartphone-tracking-data-and-artificial-intelligence-turn-peoples-movements-into-detailed-insights-and-profits/,2020-10-05
"Management AI: Matching AI Models To Business Needs, Semi-Supervised Learning And Marketing Analytics",Enrique Dans,https://www.forbes.com/sites/davidteich/2020/10/06/management-ai-matching-ai-models-to-business-needs-semi-supervised-learning-and-marketing-analytics/,2020-10-05
REvil Ransomware Gang Offers $1 Million As Part Of Recruitment Drive,John Koetsier,https://www.forbes.com/sites/simonchandler/2020/10/06/revil-ransomware-gang-offers-1-million-as-part-of-recruitment-drive/,2020-10-05
Carté DIEM: The Circular Economy Bank Ramping Up Resales For Generation Flux,Mike Bugembe,https://www.forbes.com/sites/katiebaron/2020/10/06/cart-diem-the-circular-economy-bank-ramping-up-resales-for-generation-flux/,2020-10-05
AI Applied To Video Conferencing Kicks It Up Several Notches,Lance Eliot,https://www.forbes.com/sites/bradtempleton/2020/10/05/ai-applied-to-video-conferencing-kicks-it-up-several-notches/,2020-10-04
NVIDIA GTC: “DPU” Smart NIC And More,Jun Wu,https://www.forbes.com/sites/moorinsights/2020/10/05/nvidia-european-gtc-dpu-smart-nic-and-more/,2020-10-04
Women In Longevity Medicine And The Rise Of The Longevity Physician,Kathleen Walch,https://www.forbes.com/sites/alexzhavoronkov/2020/10/05/women-in-longevity-medicine-and-the-rise-of-the-longevity-physician/,2020-10-04
What Is GPT-3 And Why Is It Revolutionizing Artificial Intelligence?,Bernard Marr,https://www.forbes.com/sites/bernardmarr/2020/10/05/what-is-gpt-3-and-why-is-it-revolutionizing-artificial-intelligence/,2020-10-03
"What’s New In Gartner’s Hype Cycle For AI, 2020",Jun Wu,https://www.forbes.com/sites/louiscolumbus/2020/10/04/whats-new-in-gartners-hype-cycle-for-ai-2020/,2020-10-03
Why Investors Should Focus More On The Infrastructure Supporting The AI Revolution,Brad Templeton,https://www.forbes.com/sites/columbiabusinessschool/2020/10/04/why-investors-should-focus-more-on-the-infrastructure-supporting-the-ai-revolution/,2020-10-02
The AI Threat: Winner-Takes-All,Alan Ohnsman,https://www.forbes.com/sites/glenngow/2020/10/04/the-winner-takes-all-threat-of-ai/,2020-10-01
Tire Blowouts Could Cause Self-Driving Cars To Go Astray,David A. Teich,https://www.forbes.com/sites/lanceeliot/2020/10/03/tire-blowouts-could-cause-self-driving-cars-to-go-astray/,2020-10-01
Biased Algorithms: Does Anybody Believe Twitter Is Racist?,Calum Chace,https://www.forbes.com/sites/enriquedans/2020/10/03/biased-algorithms-does-anybody-believe-twitter-isracist/,2020-10-01
How Is Artificial Intelligence Used In B2B Companies: Here Are Powerful Examples,Jim McGregor,https://www.forbes.com/sites/bernardmarr/2020/10/02/how-is-artificial-intelligence-used-in-b2b-companies-here-are-powerful-examples/,2020-10-01
Golden Raises $14.5M To Build An Intelligent Knowledge Database,Jim McGregor,https://www.forbes.com/sites/ilkerkoksal/2020/10/01/golden-raises-145m-to-build-an-intelligent-knowledge-database/,2020-10-01
"Fast-Tracking AI Ethics Is Dicey And Shortsighted, Especially For Self-Driving Cars",John Koetsier,https://www.forbes.com/sites/lanceeliot/2020/10/01/fast-tracking-ai-ethics-is-dicey-and-shortsighted-especially-for-self-driving-cars/,2020-09-30
The Impact of AI on Healthcare,Curtis Silver,https://www.forbes.com/sites/calumchace/2020/10/01/the-impact-of-ai-on-healthcare/,2020-09-30
Automating Data Collection For AI At Morningstar,Konstantine Buhler,https://www.forbes.com/sites/cognitiveworld/2020/10/01/automating-data-collection-for-ai-at-morningstar/,2020-09-29
Journey To Digital: Banking In 2025,Lance Eliot,https://www.forbes.com/sites/kasiaborowska/2020/10/01/journey-to-digital-banking-in-2025/,2020-09-29
Killer Robots: Why We Should (Not) Worry About Them,Tracy Brower,https://www.forbes.com/sites/vikrammittal/2020/09/30/killer-robots-why-we-should-not-worry-about-them/,2020-09-29
Artificial Intelligence Used To Predict Loneliness In Senior Citizens,Bernard Marr,https://www.forbes.com/sites/simonchandler/2020/09/30/artificial-intelligence-used-to-predict-loneliness-in-senior-citizens/,2020-09-29
Palantir IPO: Deep-Dive Analysis,David A. Teich,https://www.forbes.com/sites/bethkindig/2020/09/29/palantir-ipo-deep-dive-analysis/,2020-09-29
Google Meet’s Unlimited Calling Will Continue To Be Free To All Users Through 2021,Simon Chandler,https://www.forbes.com/sites/johanmoreno/2020/09/29/google-meets-unlimited-calling-will-continue-to-be-free-to-all-users-through-2021/,2020-09-29
"Why Facebook’s Ray-Ban Smartglasses Will Fail, And What To Expect From Apple",Katie Baron,https://www.forbes.com/sites/johnkoetsier/2020/09/29/why-facebooks-ray-ban-smartglasses-will-fail-and-what-to-expect-from-apple/,2020-09-29
The Unique Challenges Of Voice Assistants In Vehicles,Brad Templeton,https://www.forbes.com/sites/cognitiveworld/2020/09/29/the-unique-challenges-of-voice-assistants-in-vehicles/,2020-09-28
Automating Java Code Testing With Program Synthesis,Moor Insights and Strategy,https://www.forbes.com/sites/junwu1/2020/09/29/automating-java-code-testing-with-program-synthesis/,2020-09-28
"On The Heels Of Its Announcement To Acquire Arm, NVIDIA Announces A Partnership With VMware","Alex Zhavoronkov, PhD",https://www.forbes.com/sites/davidteich/2020/09/29/on-the-heels-of-its-announcement-to-acquire-arm-nvidia-announces-a-partnership-with-vmware/,2020-09-28
How To Get CEOs And Board Directors Leading Right With AI. Start Applying Proven Adult Learning And Collective Intelligence Methods,Bernard Marr,https://www.forbes.com/sites/cindygordon/2020/09/29/how-to-get-ceos-and-board-directors-leading-right-with-ai-start-applying-proven-adult-learning--and-collective-intelligence-methods/,2020-09-28
Why Do We Do What We Do? Manipulating Yourself To Better Manipulate Others,Louis Columbus,https://www.forbes.com/sites/alexzhavoronkov/2020/09/28/why-do-we-do-what-we-do-manipulating-yourself-to-better-manipulate-others/,2020-09-27
"A Futurist’s Learnings From The Corona-Crisis, And Some Key Foresights",Columbia Business School - the Eugene Lang Entrepreneurship Center,https://www.forbes.com/sites/gerdleonhard/2020/09/28/a-futurists-learnings-from-the-corona-crisis-and-some-key-foresights/,2020-09-26
Why CyberSecurity Budgets Need To Intensify Home Office Investments: A Major Security Gap In Duty Of Care Of CEOs And Board Directors?,Glenn Gow,https://www.forbes.com/sites/cindygordon/2020/09/28/why-cybersecurity-budgets-need-to-intensify-home-office-investments-a-major-security-gap-in-duty-of-care-of-ceos-and-board-directors/,2020-09-26
9 Soft Skills Every Employee Will Need In The Age Of Artificial Intelligence (AI),Lance Eliot,https://www.forbes.com/sites/bernardmarr/2020/09/28/9-soft-skills-every-employee-will-need-in-the-age-of-artificial-intelligence-ai/,2020-09-26
"AI Is Increasingly Being Designed To Apologize, But Self-Driving Cars Are Not Hip To The Idea",Enrique Dans,https://www.forbes.com/sites/lanceeliot/2020/09/27/ai-is-increasingly-being-designed-to-apologize-but-self-driving-cars-are-not-hip-to-the-idea/,2020-09-25
Hot For The Holidays: Amazon Home Drone And A Very Sexy Alexa,Bernard Marr,https://www.forbes.com/sites/martineparis/2020/09/26/hot-for-the-holidays-amazon-home-drone-kid-echo-and-a-sexy-alexa/,2020-09-25
The New War Against Developers: Google Is Also Enforcing Its In-App Purchasing Rules,Ilker Koksal,https://www.forbes.com/sites/johanmoreno/2020/09/26/the-new-war-against-developers-google-is-also-enforcing-its-in-app-purchasing-rules/,2020-09-24
A Redditor Gave Us A First Look At Google’s Yet-To-Be-Released Chromecast,Lance Eliot,https://www.forbes.com/sites/johanmoreno/2020/09/26/a-redditor-gave-us-a-first-look-at-googles-yet-to-be-released-chromecast/,2020-09-23
Using Artificial Intelligence To Tame The Most Volatile Asset Class In History,Calum Chace,https://www.forbes.com/sites/anniebrown/2020/09/25/using-artificial-intelligence-to-tame-the-most-volatile-asset-class-in-history/,2020-09-23
Three Coming Shifts In AI,Ron Schmelzer,https://www.forbes.com/sites/amirhusain/2020/09/25/three-coming-shifts-in-ai/,2020-09-23
"Say Aloha To Self-Driving Cars As Hawaii Approves Roadway Testing, Though Paradise Not Assured",Kasia Borowska,https://www.forbes.com/sites/lanceeliot/2020/09/24/say-aloha-to-self-driving-cars-as-hawaii-approves-roadway-testing-though-paradise-not-assured/,2020-09-23
"How To Dress For The Pandemic, Stitch Fix AI Reports Surprising Fashion Trends",Vikram Mittal,https://www.forbes.com/sites/martineparis/2020/09/23/how-to-dress-for-the-pandemic-surprising-trends-from-the-stitch-fix-ai-fashion-forecast/,2020-09-23
This Startup Has Raised Nearly $100 Million To Make Good On The Promise Of AI For Drug Discovery,Simon Chandler,https://www.forbes.com/sites/alexknapp/2020/09/23/this-startup-has-raised-nearly-100-million-to-make-good-on-the-promise-of-ai-for-drug-discovery/,2020-09-23
"6 Ways Remote Work Is Transforming Traditional IT And Reshaping Global Business: A Conversation With Digital Pioneer And CEO Of Comtrade, Veselin Jevrosimovic",Beth Kindig,https://www.forbes.com/sites/markminevich/2020/09/23/6-ways-remote-work-is-transforming-traditional-it-and-reshaping-global-business-a-conversation-with-digital-pioneer-and-ceo-of-comtrade-veselin-jevrosimovic/,2020-09-22
The Role Of AI In Music Curation & Creation,Johan Moreno,https://www.forbes.com/sites/kasiaborowska/2020/09/23/the-role-of-ai-in-music-curation--creation/,2020-09-22
Volkswagen’s Truck Unit Ties Up With TuSimple On Robot Big Rigs,John Koetsier,https://www.forbes.com/sites/alanohnsman/2020/09/23/volkswagens-truck-unit-ties-up-with-tusimple-on-robot-big-rigs/,2020-09-22
Microsoft And Shell Announce New Partnership To Use Artificial Intelligence And Tech To Reduce Carbon Emissions,Kathleen Walch,https://www.forbes.com/sites/bernardmarr/2020/09/23/microsoft-and-shell-announce-new-partnership-to-use-artificial-intelligence-and-tech-to-reduce-carbon-emissions/,2020-09-22
"GPT-3 Is A (Very Impressive) Tool, But It’s Not A Leap Forward For AI",Jun Wu,https://www.forbes.com/sites/arunshastri/2020/09/22/gpt-3-is-a-very-impressive-tool-but-its-not-a-leap-forward-for-ai/,2020-09-22
BrainFrame: Smart Vision AI Developers Kit Is Accelerating Computer Vision Applications,David A. Teich,https://www.forbes.com/sites/junwu1/2020/09/22/brainframe-smart-vision-ai-developers-kit-is-accelerating-computer-vision-applications/,2020-09-22
Self-Driving Cars Versus The Most Dangerous Driving Month Of The Year,Cindy Gordon,https://www.forbes.com/sites/lanceeliot/2020/09/22/self-driving-cars-versus-the-most-dangerous-driving-month-of-the-year/,2020-09-21
"Teenagers Provide Parents With Free IT Help Worth $5,400 A Year","Alex Zhavoronkov, PhD",https://www.forbes.com/sites/simonchandler/2020/09/22/teenagers-provide-parents-with-free-it-help-worth-5400-a-year/,2020-09-21
LinkedIn's 50 Best Startups To Work For In 2020,Gerd Leonhard,https://www.forbes.com/sites/louiscolumbus/2020/09/22/linkedins-50-best-startups-to-work-for-in-2020/,2020-09-21
Leadership Is About Learning From The World’s Best.,Cindy Gordon,https://www.forbes.com/sites/cindygordon/2020/09/22/leadership-is-about-learning-from-the-worlds-best/,2020-09-21
How Amex Uses AI To Automate 8 Billion Risk Decisions (And Achieve 50% Less Fraud),Bernard Marr,https://www.forbes.com/sites/johnkoetsier/2020/09/21/50-less-fraud-how-amex-uses-ai-to-automate-8-billion-risk-decisions/,2020-09-21
“The Reasonable Robot” Looks At The Intersection Of Artificial Intelligence (AI) And Law,Lance Eliot,https://www.forbes.com/sites/davidteich/2020/09/21/the-reasonable-robot-looks-at-the-intersection-of-artificial-intelligence-ai-and-law/,2020-09-20
AI’s Helping Students Improve Their Scores In Less Than 24 Hours,Martine Paris,https://www.forbes.com/sites/junwu1/2020/09/21/ais-helping-students-improve-their-scores-in-less-than-24-hours/,2020-09-20
Why CyberSecurity And AI Are Top Governance Risks For Board Directors And CEOs?,Johan Moreno,https://www.forbes.com/sites/cindygordon/2020/09/21/why-cybersecurity-and-ai-are-top-governance-risks-for-board-directors-and-ceos/,2020-09-20
The 4 Top Artificial Intelligence Trends For 2021,Johan Moreno,https://www.forbes.com/sites/bernardmarr/2020/09/21/the-4-top-artificial-intelligence-trends-for-2021/,2020-09-18
10 Ways AI Is Revolutionizing Sales,Annie Brown,https://www.forbes.com/sites/louiscolumbus/2020/09/20/10-ways-ai-is-revolutionizing-sales/,2020-09-18
Driverless Trucking Not Slowing Down But The Ride Is Getting Bumpier,Amir Husain,https://www.forbes.com/sites/richardbishop1/2020/09/20/driverless-trucking-not-slowing-down-but-the-ride-is-getting-bumpier/,2020-09-18
How AI Platforms Are Improving Talent Management In 2020,Lance Eliot,https://www.forbes.com/sites/louiscolumbus/2020/09/20/how-ai-platforms-are-improving-talent-management-in-2020/,2020-09-18
Stephen Curry Enters Fitness Wars As Tonal AI Home Gym Raises $110 Million,Martine Paris,https://www.forbes.com/sites/martineparis/2020/09/18/stephen-curry-enters-fitness-wars-with-investment-in-tonal-ai-home-gyms-110-million-round/,2020-09-18
Creating An Internal Cybersecurity Hub Inside Your Company,Alex Knapp,https://www.forbes.com/sites/cognitiveworld/2020/09/18/creating-an-internal-cybersecurity-hub-inside-your-company/,2020-09-17
How A Cyber Fraud Company CEO Raised $123 Million In Months — And Got Arrested For Fraud,Mark Minevich,https://www.forbes.com/sites/davidjeans/2020/09/18/how-a-cyber-fraud-company-ceo-raised-123-million-in-months---and-got-arrested-for-fraud/,2020-09-17
Conquering Metabesity: What Does The Government Do For The Longevity Of Their Citizens?,Kasia Borowska,https://www.forbes.com/sites/alexzhavoronkov/2020/09/18/conquering-metabesity-what-does-the-government-do-for-the-longevity-of-their-citizens/,2020-09-17
"The Cute, The Weird And The Lovely: 7 Of The Kookiest Robots Around",Alan Ohnsman,https://www.forbes.com/sites/bernardmarr/2020/09/18/the-cute-the-weird-and-the-lovely-7-of-the-kookiest-robots-around/,2020-09-17
"IBM, AI And The Battle For Cybersecurity",Bernard Marr,https://www.forbes.com/sites/tiriasresearch/2020/09/17/ibm-ai-and-the-battle-for-cybersecurity/,2020-09-16
"Don’t Blame The Algorithm, Trust It",Arun Shastri,https://www.forbes.com/sites/madhvimavadiya/2020/09/17/dont-blame-the-algorithm-trust-it/,2020-09-16
"The New Hummer EV Truck Touts Crabwalk Mode, Opening A Can Of Worms For Self-Driving Cars",Jun Wu,https://www.forbes.com/sites/lanceeliot/2020/09/17/the-new-hummer-ev-truck-touts-crabwalk-mode-opening-a-can-of-worms-for-self-driving-cars/,2020-09-16
How Artificial Intelligence Is Helping Companies Identify And Nail New Product Opportunities,Lance Eliot,https://www.forbes.com/sites/michellegreenwald/2020/09/17/how-artificial-intelligence-is-helping-companies-identify--nail-new-product-opportunities/,2020-09-16
Xilinx Boosts 5G With New T1 Platform,Simon Chandler,https://www.forbes.com/sites/tiriasresearch/2020/09/16/xilinx-boosts-5g-with-new-t1-platform/,2020-09-15
Marvel Avengers Star Samuel L. Jackson Is Now Celebrity Voice For Amazon Alexa,Louis Columbus,https://www.forbes.com/sites/martineparis/2020/09/16/amazon-introduces-hey-samuel-wake-word-on-alexa-and-announces-3-new-celebrity-voices-for-early-2021/,2020-09-14
Do Algorithms Dream Of Electric Speech? What Virtual Philip K. Dick Can Teach Us About AI,Cindy Gordon,https://www.forbes.com/sites/charlestowersclark/2020/09/16/do-algorithms-dreams-of-electric-speech-what-virtual-philip-k-dick-can-teach-us-about-ai/,2020-09-14
Uber Robocar Safety Driver Charged With Negligent Homicide,John Koetsier,https://www.forbes.com/sites/bradtempleton/2020/09/16/uber-robocar-safety-driver-changed-with-negligent-homicide/,2020-09-14
Gamers Have Spent 10.4 Million Years Playing ‘Fortnite’,David A. Teich,https://www.forbes.com/sites/simonchandler/2020/09/15/gamers-have-spent-104-million-years-playing-fortnite/,2020-09-14
